SifraNabavke,NazivDokumenta,NazivNarucioca,MaticniBroj,PIB,IdMesto,IdOpstina,IdVrstaPostupka,PredmetNabavke,VrstaPredmeta,OpstiRecnikNabavki,KontaktOsoba,Telefon,DatumPoslednjeIzmene,IdDelatnost,IdOblikOrg,IdOblikSvoj,IdKategorija,PozivZaPodnosenjePonuda,PozivZaPodnosenjePrijava,ObavestenjeOSistemuDinamickeNabavke,PozivZaUcesceNaKonkursZaDizajn,ObavestenjeOPriznavanjuKvalifikacije,ObavestenjeOPriznavanjuKvalifikacijeURestriktivnomPostupku,PodaciOObjaviIDodeliUgovora,ObavestenjeOZakljucenomOkvirnomSporazumu,ObavestenjeOZakljucenomUgovoru,ObavestenjeORezultatuKonkursa,ObavestenjeOObustaviPostupkaJavneNabavke,PodaciOIzmeniUgovoraOJavnojNabavci,KonkursnaDokumentacija,ObavestenjeOProduzenjuRoka,PregovarackiBezPonuda,ObavestenjeOZastitiPrava,MisljenjeUpraveJN,OdlukaOPriznavanjuKvalifikacije,OdlukaOIskljucenjuKandidata,OdlukaODodeliUgovora,OdlukaODodeliOkvirnogSporazuma,ObavestenjeOPonistenjuPostupka,OdlukaOObustaviPostupka,OdlukaONastavkuPostupka,OdlukaKomisijeOZakljucenjuUgovora,ObavestenjeOPriznavanjuKvalifikacijeOpste,Link
919590,НАБАВКА РАЧУНАРА И ДОДАТНЕ ОПРЕМЕ,"Универзитет у Новом Саду, Факултет техничких наука",08067104,100724720,802824,80284,1,рачунарска опрема (хардверска и софтверска),добра,Рачунарске платформе,Синиша Митић,021/485-22-07,2015-12-02 13:56:05,8542,85,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919590
919591,Адитиви за мазут,ЈАВНО КОМУНАЛНО СТАМБЕНО ПРЕДУЗЕЋЕ ЗАЈЕЧАР,17263749,100578809,715689,70556,7,горива и мазива,добра,Адитиви за уља,Васиљевић Дејан,019/421-074,2015-12-02 13:56:14,3530,17,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919591
919601,"Коморе за растварање антибиотика, ЈНмв бр. 48/15",Апотека Београд,07019084,100000580,791024,70114,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,"Лабораторијска, оптичка и прецизна опрема (осим наочара)",Љиљана Јовановић,6430717,2015-12-02 13:57:33,4773,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919601
919619,ЈНМВ Опрема за вешерај и кухињу 09/2015,"Дом за децу ометену у развоју ""Колевка""",08009317,100958662,804614,80438,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,"Опрема за сечење меса,Опрема за мензе (кантине),Машине за прање веша и машине за сушење веша,Кухињски шпорети,Услуге инсталирања машина за прање веша, за хемијско чишћење и за сушење веша",Лајчо Чабрић,024/554-974,2015-12-02 14:11:01,8720,85,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919619
919630,медицински потрошни материјал,"Градски завод за плућне болести и туберкулозу, Београд ",07017120,100031970,791032,70149,1," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,Медицински потрошни материјал,Милица Вујовић,011/3811-833,2015-12-02 14:07:26,8622,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919630
919633,64/15-набавка услуга стручног надзора над извођењем радова санације и адаптације грађевинских објеката-зграде Управе ГО Чукарица и месних заједница ,ГРАДСКА ОПШТИНА ЧУКАРИЦА,07014210,102699531,791113,70254,7,архитектонске услуге; инжењерске услуге; услуге урбанистичког планирања и пејзажне архитектуре; услуге техничког тестирања и анализа; услуге енергентског прегледа и енергетске услуге,услуге,Надзор грађевинских радова,Радован Грубишић,011/3052-193,2015-12-02 14:07:29,8411,71,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919633
919634,ЈАВНА НАБАВКА – ЛЕКОВА СА „Б“ ЛИСТЕ,Дом здравља Петровац на Млави,17862847,108349604,731960,70912,1," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,Фармацеутски производи,Маја Матејић,"012-327-984, лок 284",2015-12-02 14:07:45,8621,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919634
919647,"ЈНМВ бр. 25/2015 - Набавка опреме за кухињу, вешерницу и одељење","Геронтолошки центар ""Јеленац""",07187556,100313312,700614,70025,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,"Кухињски шпорети,Машине за прање",Војислав Милетић,018/4804 012,2015-12-02 14:11:27,8730,85,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919647
919666,Материјал за саобраћај,"Дом здравља ""Др Сава Станојевић""",17185390,101306421,743178,71170,7," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,Делови и прибор за возила и њихове моторе,Ђурковић Миомир,037712020,2015-12-02 14:17:24,8621,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919666
919672,Закуп и коришћење спортских дворана,"ЈКП "" Новосадска топлана"" , Нови Сад",08038210,100726741,802824,80284,7,добра у области енергетике,добра,Закуп,Драган Вукојичић,021/4881-162,2015-12-02 14:20:49,3530,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919672
919680,"ЈНМВ 12/2015 НАМЕШТАЈ (КРЕВЕТИ, СТОЛОВИ, СТОЛИЦЕ)  РЕЗЕРВИСАНА ЈАВНА НАБАВКА",Дом за лица ментално ометена у развоју,07175876,101347283,744123,71188,7,друга добра,добра,"Намештај за спаваћу собу, трпезарију и дневни боравак",Мелиса Софтић,020/811-166,2015-12-02 14:22:45,8720,85,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919680
919693,ЈН-МВ-05/15 - Новогодишњи дечији пакетићи,Институт за кардиоваскуларне болести Војводине Сремска Каменица,08113645,100807232,802867,80284,7,друга добра,добра,"Чоколада и слаткиши,Платежне картице",Татјана Никитовић,021/480-5782,2015-12-02 14:27:24,8610,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919693
919694,Изградња тротоара у улици Светог Саве и улици Јована Поповића у Турији (око парцеле бр. 191 К.О. Турија),"ЈП ""Дирекција за урбанизам и изградњу општине Србобран""",08763429,101424540,804045,80390,7,општи радови у области ниске градње,радови,Радови на обнови,Јасмина Попглигорин,021/730-197,2015-12-02 14:28:15,7111,17,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919694
919695,Добра-резервни делови за зеленило,Комунално јавно предузеће Наш дом-Лозница,07168845,101188384,725552,70734,7,друга добра,добра,Делови пољопривредних машина,Љубинка Николић ,015/879-507,2015-12-02 14:28:43,3811,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919695
919701,Резервни делови за возила ЈП Дирекције по партијама  ,Јавно предузеће Дирекција за изградњу и развој насеља општине Кучево,17111272,101278073,722782,70696,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,"Резервни делови за теретна возила, доставна возила и аутомобиле",Жаклина Булајић,012852558,2015-12-02 14:29:36,4311,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919701
919709,Намирнице за исхрану болесника,ДОМ ЗДРАВЉА СВИЛАЈНАЦ,17212125,101472102,738654,71056,7,"храна, намирнице",добра,"Храна, пиће, дуван и сродни производи",Драган Марковић,035/314-136,2015-12-02 14:31:12,8621,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919709
919712,Наставак радова на поплочавању ул. Карађорђева у Лазаревцу – III фаза,ЈП Дирекција Лазаревац,07095210,101131425,704091,70165,1,"градња путева, железничких пруга, аеродрома и спортских објеката",радови,Радови на нискоградњи и радови на високоградњи,Татјана Вуковић,011/8120449,2015-12-02 14:32:28,7490,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919712
919716,Nabavka lekova,Општа болница Алексинац,17862944,108393180,700614,70025,1,друга добра,добра,Фармацеутски производи,Стеван Котник,018/804-211,2015-12-02 14:33:23,8610,85,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919716
919727,"Набавка хемикалија и прибора за одржавање вежби у школској 2015/2016, обликована у партије. Партија 1: Набавка хемикалија Партија 2:  Набавка прибора",Агрономски факултет у Чачку,07281536,101122442,746061,71242,7," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,Основне неорганске и органске хемикалије,Снежана Обреновић,032/303-404,2015-12-02 14:39:18,8542,85,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919727
919732,набавка путничког возила,Завод за васпитање деце и омладине Београд,06726267,100433111,791016,70106,7,добра у области саобраћаја,добра,Путнички аутомобили,Живојин Живић,011/2492301,2015-12-02 14:37:02,8790,85,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919732
919740,Набавка и испорука материјала за изградњу јавне расвете на територији Општине Врњачка Бања,Дирекција за планирање и изградњу Општине Врњачка Бања ЈП,07176562,100917045,712353,70459,7,добра у области енергетике,добра,Електричне сијалице са влакнима,Далибор Јанковић,036/612-628,2015-12-02 14:38:18,7111,17,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919740
919745,"Реконструкција зграде Дома културе у К ривој Реци, ЈНМВ 02/15;",Oпштина Чајетина,07158343,102794975,745405,71234,7,општи радови на зградама и у ниској градњи (без посебних спецификација),радови,Радови на реконструкцији,Вера Благојевић,031/831-250 lokal 134,2015-12-02 14:45:39,8411,73,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919745
919747,"Радови на уградњи мерача протока отпадних вода у погонима ГСП-а, са испоруком мерача , ВНР-313/15","ЈАВНО КОМУНАЛНО ПРЕДУЗЕЋЕ ГРАДСКО САОБРАЋАЈНО ПРЕДУЗЕЋЕ ""БЕОГРАД""",07022662,100049398,791105,70246,1,опште грађевински радови,радови,Опрема за постројења за канализационе воде,Служба за јавне набавке,011/366-4087,2015-12-02 14:40:21,4931,17,5,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919747
919756,Набавка грађевинског материјала,Председник општине,07175221,102156105,713325,70483,7,"грађевински (инсталациони) материјал, опрема и машине",добра,Грађевински материјали и припадајући производи,Милисав Мирковић,032/720-280,2015-12-02 14:42:02,8411,73,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919756
919757,ЈАВНA НАБАВКA ЕЛЕКТРИЧНЕ ЕНЕРГИЈЕ  ЗА ПОТПУНО СНАБДЕВАЊЕ бр. JН-3/14,Јавно комунално предузеће за производњу и дистрибуцију топлотне енергије Мајданпек Мајданпек,20872853,107789097,726869,70785,1,добра у области енергетике,добра,Електрична енергија,Ђорђе Рошкић,030588271,2015-12-02 14:42:07,3530,17,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919757
919760,Софтверска лиценца – антивирус софтвер Sophos end point protection advanced – продужење важења лиценце,Природно-математички факултет,08104620,101635863,802824,80284,7,рачунарска опрема (хардверска и софтверска),добра,Антивирусни програмски пакет,Радмила Ђорђевић,021 485 2710,2015-12-02 14:42:28,8542,85,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919760
919762,јавнa набавкa мале вредности стоматолошке опреме за потребе Дома здравља Сремска Митровица ЈН број 19/2015МВ. ,ДОМ ЗДРАВЉА СРЕМСКА МИТРОВИЦА,08894426,105809818,804266,80403,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,"Зубарски  и суб-специјалистички инструменти и апарати,Зубарске столице",Ksenija Mataruga,022/610-222,2015-12-02 14:42:46,8621,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919762
919767,Редован сервис службених аутомобила марке Mazda,Министарство правде,17855204,108510096,791091,70220,7,услуге одржавања и поправке,услуге,Услуге поправке и одржавања аутомобила,Јелена Кулић,011/3620-639,2015-12-02 14:44:21,8411,71,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919767
919788,Санација зграде римокатоличког жупног уреда Плебанија у Новом Саду,Завод за заштиту споменика културе Града Новог Сада,08157863,100713383,802824,80284,7,постављање кровних конструкција и кровни радови,радови,Радови на обнови,Мирослав Матић,021/557-060,2015-12-02 14:48:02,9103,85,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919788
919789,"Набавка грађевинских и електрорадова на изградњи стуба за базну станицу мобилне телефоније МЗ Дарковце, општина Црна Трава",Општина Црна Трава,07205694,101064719,745146,71226,7,други грађевински радови и радови специјалних струка,радови,"Конструкције од армираног бетона,Радови на изградњи електроенергетских водова,Постављање ограде",Ватрослав Славковић,016/811-123,2015-12-02 14:48:02,8411,71,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919789
919805,Извођење додатних грађевинско-занатских радова са инсталацијама на адаптацији и реконструкцији Дома културе у Горњем Милановцу – друга фаза,Општинска управа,07175329,102182363,713325,70483,3,опште грађевински радови,радови,Грађевински радови,Горица Петровић,032-713-528,2015-12-02 14:53:49,8411,71,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919805
919807,Санација зграде Дома културе у Међи,ОПШТИНСКА УПРАВА ЖИТИШТЕ,08030723,102159550,801399,80144,7,опште грађевински радови,радови,Радови на реконструкцији,Митар Видаковић,062/234146,2015-12-02 14:54:17,8411,73,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919807
919809,ХИРУРШКИ ИНСТРУМЕНТИ И КОНТЕЈНЕРИ ЗА СТЕРИЛИЗАЦИЈУ број 426К/2015,КЛИНИЧКИ ЦЕНТАР СРБИЈЕ,07089503,100118429,791091,70220,4,друга добра,добра,Хируршки инструменти,Јасна Павловић,011/3662264,2015-12-02 14:54:58,8610,85,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919809
919825,ЈНМВ 26/2015 - Набавка клима уређаја за одељење,"Геронтолошки центар ""Јеленац""",07187556,100313312,700614,70025,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,Уређаји за климатизацију,Војислав Милетић,018/4804 012,2015-12-02 15:00:17,8730,85,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919825
919827,Фотокопир апарат   за потребе Градског центра за социјални рад у Београду,Градски центар за социјални рад у Београду,07781962,100350927,791091,70220,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,Машине за фотокопирање,Дејан Симић,0628013801,2015-12-02 15:00:38,8899,85,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919827
919833,Набавка машине за сушење веша,"Геронтолошки центар, Ниш",07174853,100617036,792047,71331,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,Машине за прање веша и машине за сушење веша,Никола Сотировски,018233173,2015-12-02 15:03:44,8730,85,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919833
919836,Додатни радови на извођењу грађевинско – занатских радова са инсталацијама на објекту ОШ у Семедражи – II фаза,Општинска управа,07175329,102182363,713325,70483,3,опште грађевински радови,радови,Грађевински радови,Горица Петровић,032-713-528,2015-12-02 15:06:01,8411,71,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919836
919840,"Услуге осигурања имовине, моторних возила, запослених и осигурање од одговорности",ЈАВНО ПРЕДУЗЕЋЕ ЗА КОМУНАЛНУ ИНФРАСТРУКТУРУ И УСЛУГЕ КИКИНДА,21071986,108812135,802158,80209,1,финансијске услуге - услуге осигурања,услуге,"Услуге животног осигурања,Услуге здравственог осигурања,Услуге добровољног здравственог осигурања,Услуге осигурања моторних возила,Услуге осигурања од опште одговорности",Шибул Марица,0230 402 010,2015-12-02 15:06:58,3600,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919840
919846,"ЈН 2/2016 Набавка медицинских помагала/РФЗО, по партијама",Здравствена установа Апотека Пожаревац,17029720,100437081,733083,70947,1,друга добра,добра,Медицинска помагала,Саша Петровић,012/331133,2015-12-02 15:08:13,4773,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919846
919864,"Предмет јавне набавке мале вредности је набавка добара – ХТЗ ОПРЕМА за потребе економије  Казнено поправног завода у Нишу, редни број  27М/2015. ",МИНИСТАРСТВО ПРАВДЕ РС УПРАВА ЗА ИЗВРШЕЊЕ КРИВИЧНИХ САНКЦИЈА КАЗНЕНО ПОПРАВНИ ЗАВОД НИШ ,17621378,103698407,792055,71323,7,радна и заштитна одећа и опрема,добра,Заштитна опрема,Бранислав Крстић,018/4264142,2015-12-02 15:16:45,8423,71,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919864
919873,javna nabavka putničkog automobila,Републички завод за социјалну заштиту,17647245,104489843,791105,70246,7,превозна средства,добра,Путнички аутомобили,Гордана Ковић,011/3621-563,2015-12-02 15:21:20,8899,85,5,9,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919873
919874,добра- парно конвекцијска пећница,"Медицинска школа са домом ученика ""Сестре Нинковић""",07150318,101042289,718980,70645,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,Пећнице,МИРА МИЛОВАНОВИЋ,034370201,2015-12-02 15:21:29,8532,85,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919874
919882,Набавка опреме са уградњом за производњу зимнице киселог и слатког програма,Дом за смештај одраслих лица Блаце-Трбуње,17656848,104415129,705586,70262,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,Машине за индустријску припрему или производњу хране или пића,Срђан Аничић и Арнела Јанковић,027/370499-факс-027-370-550,2015-12-02 15:23:41,8720,85,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919882
919889,Материјал за образовање,"ЕЛЕКТРОТЕХНИЧКА ШКОЛА ""НИКОЛА ТЕСЛА""",07003048,100052255,791105,70246,7,друга добра,добра,Опрема за образовне потребе,Јелена Јевтић,2688290,2015-12-02 15:25:59,8532,85,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919889
919894,"Набавка рачунарске опреме и канцеларијског намештаја за потребе реализације пројекта „Успостављање омладинског клуба у оквиру Канцеларије за младе Града Ниша“, обликована у две партије,  за II партију – Рачунарска опрема",Градоначелник Града Ниша,17620541,100232752,792047,71331,7,рачунарска опрема (хардверска и софтверска),добра,"Беле табле,Преносиви рачунари,Звучници,Пројектори",Сања Милијић,504404,2015-12-02 15:28:20,8411,73,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919894
919896,"ЈНМВ Д- 18/2015- „Набавка медицинске опреме по спецификацији Наручиоца, по партијама“","Дом здравља ""Др Симо Милошевић""",07009429,100974050,791113,70254,7,друга добра,добра,Медицинска опрема,Симоновић Бојана,063/496-403,2015-12-02 15:28:33,8621,90,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919896
919897,Набавка путничког аутомобила,Центар за социјални рад Прешево,07262752,100954714,733857,70963,7,добра у области саобраћаја,добра,Путнички аутомобили,Назми Јашари,017669969,2015-12-02 15:29:05,8899,71,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919897
919901,Kухињска опрема,Установа Геронтолошки центар Младеновац,17413805,101477704,704458,70173,7,друга добра,добра,"Кухињска опрема, предмети за домаћинство и потрепштине за угоститељство",Новаковић Ђорђе,0118230865,2015-12-02 15:30:28,8730,85,5,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919901
919902,набавка аутомобила,Центар за социјални рад Крушевац,07144539,100320289,721107,70670,7,превозна средства,добра,Путнички аутомобили,Горан Томић,037 416 980,2015-12-02 15:30:49,8899,85,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919902
919904,Јавна набавка штама књига 5/2015 ,Балканолошки институт САНУ,07053908,101824163,791105,70246,7,издавачке и штампарске услуге на хонорарној или уговорној основи ,услуге,Штампане књиге,Кранислав Вранић,011 2639830,2015-12-02 15:32:24,7220,90,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919904
919906,Лабораторијски уређаји за реализацију пројеката науке за 2015. годину.,ТЕХНОЛОШКО-МЕТАЛУРШКИ ФАКУЛТЕТ,07032552,100123813,791075,70203,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,"Лабораторијска, оптичка и прецизна опрема (осим наочара)",Ђорђе Јанаћковић,011 3370425,2015-12-02 15:33:40,8542,85,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919906
919909,Рачунарска и интернет опрема,"ЕЛЕКТРОТЕХНИЧКА ШКОЛА ""НИКОЛА ТЕСЛА""",07003048,100052255,791105,70246,7,рачунарска опрема (хардверска и софтверска),добра,Рачунарска опрема,Јелена Јевтић,2688290,2015-12-02 15:34:24,8532,85,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=919909
